#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2020-05-21;Libéria;240;23;131;9.58;54.58;35.83
2020-05-21;Lituanie;1593;61;1049;3.83;65.85;30.32
2020-05-21;Lesotho;1;0;0;0.00;0.00;100.00
2020-05-21;Luxembourg;3980;109;3741;2.74;93.99;3.27
2020-05-21;Lettonie;1025;22;694;2.15;67.71;30.15
2020-05-21;Libye;71;3;35;4.23;49.30;46.48
2020-05-21;Maroc;7211;196;4280;2.72;59.35;37.93
2020-05-21;Moldavie;6704;233;2953;3.48;44.05;52.48
2020-05-21;Monaco;97;4;90;4.12;92.78;3.09
2020-05-21;Saint Martin;40;3;33;7.50;82.50;10.00
2020-05-21;Montenegro;324;9;314;2.78;96.91;0.31
2020-05-21;Madagascar;405;2;131;0.49;32.35;67.16
2020-05-21;Mali;947;60;558;6.34;58.92;34.74
2020-05-21;Macédoine;1898;111;1378;5.85;72.60;21.55
2020-05-21;Birmanie;199;6;108;3.02;54.27;42.71
2020-05-21;Mongolie;140;0;26;0.00;18.57;81.43
2020-05-21;Martinique;192;14;91;7.29;47.40;45.31
2020-05-21;Macao;45;0;44;0.00;97.78;2.22
2020-05-21;Mauritanie;173;5;7;2.89;4.05;93.06
2020-05-21;Malte;599;6;468;1.00;78.13;20.87
2020-05-21;Maurice;332;10;322;3.01;96.99;0.00
2020-05-21;Maldives;1216;4;91;0.33;7.48;92.19
2020-05-21;Malawi;72;3;27;4.17;37.50;58.33
2020-05-21;Mexique;59567;6510;40152;10.93;67.41;21.66
2020-05-21;Mozambique;162;0;48;0.00;29.63;70.37
2020-05-21;Malaisie;7059;114;5796;1.61;82.11;16.28
2020-05-21;Nouvelle-Calédonie;18;0;18;0.00;100.00;0.00
2020-05-21;Namibie;18;0;14;0.00;77.78;22.22
2020-05-21;Nigéria;7016;211;1907;3.01;27.18;69.81
2020-05-21;Niger;924;60;753;6.49;81.49;12.01
2020-05-21;Nicaragua;279;17;199;6.09;71.33;22.58
2020-05-21;Pays-Bas;44900;5794;169;12.90;0.38;86.72
2020-05-21;Norvège;8309;235;32;2.83;0.39;96.79
2020-05-21;Népal;457;3;49;0.66;10.72;88.62
2020-05-21;Nouvelle-Zélande;1504;21;1455;1.40;96.74;1.86
2020-05-21;Oman;6370;31;1821;0.49;28.59;70.93
2020-05-21;Panama;10116;291;6245;2.88;61.73;35.39
2020-05-21;Pérou;108769;3148;43587;2.89;40.07;57.03
2020-05-21;Polynésie Française;60;0;60;0.00;100.00;0.00
2020-05-21;Papouasie-Nouvelle-Guinée;8;0;8;0.00;100.00;0.00
2020-05-21;Philippines;13434;846;3000;6.30;22.33;71.37
2020-05-21;Pakistan;48091;1017;14155;2.11;29.43;68.45
2020-05-21;Pologne;20143;972;8452;4.83;41.96;53.21
2020-05-21;Palestine;423;2;346;0.47;81.80;17.73
2020-05-21;Paraguay;836;11;256;1.32;30.62;68.06
2020-05-21;Portugal;29912;1277;6452;4.27;21.57;74.16
2020-05-21;Qatar;38651;17;7288;0.04;18.86;81.10
2020-05-21;Réunion;449;1;411;0.22;91.54;8.24
2020-05-21;Roumanie;17585;1156;10581;6.57;60.17;33.26
2020-05-21;Serbie;10919;237;5370;2.17;49.18;48.65
2020-05-21;Russie;317554;3099;92681;0.98;29.19;69.84
2020-05-21;Rwanda;320;0;217;0.00;67.81;32.19
2020-05-21;Seychelles;11;0;11;0.00;100.00;0.00
2020-05-21;Arabie Saoudite;65077;351;36040;0.54;55.38;44.08
2020-05-21;Suède;32172;3871;4971;12.03;15.45;72.52
2020-05-21;Soudan;3138;121;309;3.86;9.85;86.30
2020-05-21;Singapour;29812;23;12117;0.08;40.64;59.28
2020-05-21;Slovénie;1468;106;1340;7.22;91.28;1.50
2020-05-21;Slovaquie;1502;28;1245;1.86;82.89;15.25
2020-05-21;Sierra Leone;585;35;205;5.98;35.04;58.97
2020-05-21;Saint-Marin;658;41;235;6.23;35.71;58.05
2020-05-21;Somalie;1594;61;204;3.83;12.80;83.38
2020-05-21;Sénégal;2812;33;1251;1.17;44.49;54.34
2020-05-21;Suriname;11;1;9;9.09;81.82;9.09
2020-05-21;Sao Tomé-et-Principe;251;8;4;3.19;1.59;95.22
2020-05-21;Soudan du sud;481;4;4;0.83;0.83;98.34
2020-05-21;El Salvador;1640;33;544;2.01;33.17;64.82
2020-05-21;Syrie;58;3;36;5.17;62.07;32.76
2020-05-21;Eswatini;220;2;112;0.91;50.91;48.18
2020-05-21;Tchad;588;58;186;9.86;31.63;58.50
2020-05-21;Togo;354;12;118;3.39;33.33;63.28
2020-05-21;Thaïlande;3037;56;2897;1.84;95.39;2.77
2020-05-21;Timor-Leste;24;0;24;0.00;100.00;0.00
2020-05-21;Tadjikistan;2350;44;470;1.87;20.00;78.13
2020-05-21;Tunisie;1046;47;883;4.49;84.42;11.09
2020-05-21;Turquie;153548;4249;114990;2.77;74.89;22.34
2020-05-21;Trinité-et-Tobago;116;8;108;6.90;93.10;0.00
2020-05-21;Taïwan;440;7;398;1.59;90.45;7.95
2020-05-21;Tanzanie;509;21;183;4.13;35.95;59.92
2020-05-21;Ukraine;19706;579;6227;2.94;31.60;65.46
2020-05-21;Ouganda;160;0;66;0.00;41.25;58.75
2020-05-21;États-Unis;1577147;94702;298418;6.00;18.92;75.07
2020-05-21;Uruguay;749;20;594;2.67;79.31;18.02
2020-05-21;Ouzbékistan;2964;13;2407;0.44;81.21;18.35
2020-05-21;Vatican;12;0;2;0.00;16.67;83.33
2020-05-21;Venezuela;882;10;262;1.13;29.71;69.16
2020-05-21;St-Vincent / Grenadines;18;0;14;0.00;77.78;22.22
2020-05-21;Kosovo;1003;29;772;2.89;76.97;20.14
2020-05-21;Viet Nam;324;0;266;0.00;82.10;17.90
2020-05-21;Yémen;197;33;5;16.75;2.54;80.71
2020-05-21;Mayotte;1475;19;894;1.29;60.61;38.10
2020-05-21;Afrique du Sud;19137;369;8950;1.93;46.77;51.30
2020-05-21;Zambie;866;7;302;0.81;34.87;64.32
2020-05-21;Zimbabwe;51;4;18;7.84;35.29;56.86
2020-05-21;Autres;721;15;651;2.08;90.29;7.63
2020-05-20;Autres;721;15;651;2.08;90.29;7.63
2020-05-20;Zimbabwe;48;4;18;8.33;37.50;54.17
2020-05-20;Zambie;832;7;197;0.84;23.68;75.48
2020-05-20;Mayotte;1475;19;894;1.29;60.61;38.10
2020-05-20;Afrique du Sud;18003;339;8950;1.88;49.71;48.40
2020-05-20;Yémen;184;30;5;16.30;2.72;80.98
2020-05-20;Viet Nam;324;0;263;0.00;81.17;18.83
2020-05-20;Kosovo;989;29;769;2.93;77.76;19.31
2020-05-20;St-Vincent / Grenadines;18;0;14;0.00;77.78;22.22
2020-05-20;Venezuela;824;10;262;1.21;31.80;66.99
2020-05-20;Vatican;12;0;2;0.00;16.67;83.33
2020-05-20;Ouzbékistan;2939;13;2372;0.44;80.71;18.85
2020-05-20;Uruguay;746;20;588;2.68;78.82;18.50
2020-05-20;États-Unis;1551853;93439;294312;6.02;18.97;75.01
2020-05-20;Ouganda;264;0;65;0.00;24.62;75.38
2020-05-20;Ukraine;19230;564;5955;2.93;30.97;66.10
2020-05-20;Tanzanie;509;21;183;4.13;35.95;59.92
2020-05-20;Taïwan;440;7;398;1.59;90.45;7.95
2020-05-20;Trinité-et-Tobago;116;8;107;6.90;92.24;0.86
2020-05-20;Turquie;152587;4222;113987;2.77;74.70;22.53
2020-05-20;Tunisie;1045;47;862;4.50;82.49;13.01
2020-05-20;Tadjikistan;2140;41;470;1.92;21.96;76.12
2020-05-20;Timor-Leste;24;0;24;0.00;100.00;0.00
2020-05-20;Thaïlande;3034;56;2888;1.85;95.19;2.97
2020-05-20;Togo;340;12;110;3.53;32.35;64.12
2020-05-20;Tchad;565;57;177;10.09;31.33;58.58
2020-05-20;Syrie;58;3;36;5.17;62.07;32.76
2020-05-20;Eswatini;217;2;97;0.92;44.70;54.38
2020-05-20;El Salvador;1571;31;537;1.97;34.18;63.84
2020-05-20;Soudan du sud;290;4;4;1.38;1.38;97.24
2020-05-20;Sao Tomé-et-Principe;251;8;4;3.19;1.59;95.22
2020-05-20;Suriname;11;1;9;9.09;81.82;9.09
2020-05-20;Sénégal;2714;30;1186;1.11;43.70;55.20
2020-05-20;Somalie;1573;61;188;3.88;11.95;84.17
2020-05-20;Saint-Marin;656;41;220;6.25;33.54;60.21
2020-05-20;Sierra Leone;570;34;205;5.96;35.96;58.07
2020-05-20;Slovaquie;1496;28;1231;1.87;82.29;15.84
2020-05-20;Slovénie;1468;105;1340;7.15;91.28;1.57
2020-05-20;Singapour;29364;22;11207;0.07;38.17;61.76
2020-05-20;Soudan;2728;111;286;4.07;10.48;85.45
2020-05-20;Suède;31523;3831;4971;12.15;15.77;72.08
2020-05-20;Arabie Saoudite;62545;339;33478;0.54;53.53;45.93
2020-05-20;Seychelles;11;0;11;0.00;100.00;0.00
2020-05-20;Rwanda;314;0;216;0.00;68.79;31.21
2020-05-20;Russie;308705;2972;85392;0.96;27.66;71.38
2020-05-20;Serbie;10833;235;5067;2.17;46.77;51.06
2020-05-20;Roumanie;17387;1147;10356;6.60;59.56;33.84
2020-05-20;Réunion;447;1;411;0.22;91.95;7.83
2020-05-20;Qatar;37097;16;6600;0.04;17.79;82.17
2020-05-20;Portugal;29660;1263;6452;4.26;21.75;73.99
2020-05-20;Paraguay;833;11;242;1.32;29.05;69.63
2020-05-20;Palestine;398;2;346;0.50;86.93;12.56
2020-05-20;Pologne;19739;962;8183;4.87;41.46;53.67
2020-05-20;Pakistan;45898;985;13101;2.15;28.54;69.31
2020-05-20;Philippines;13221;842;2932;6.37;22.18;71.45
2020-05-20;Papouasie-Nouvelle-Guinée;8;0;8;0.00;100.00;0.00
2020-05-20;Polynésie Française;60;0;60;0.00;100.00;0.00
2020-05-20;Pérou;104020;3024;41968;2.91;40.35;56.75
2020-05-20;Panama;9977;287;6194;2.88;62.08;35.04
2020-05-20;Oman;6043;30;1661;0.50;27.49;72.02
2020-05-20;Nouvelle-Zélande;1503;21;1452;1.40;96.61;2.00
2020-05-20;Népal;427;2;45;0.47;10.54;88.99
2020-05-20;Norvège;8281;234;32;2.83;0.39;96.79
2020-05-20;Pays-Bas;44647;5767;169;12.92;0.38;86.70
2020-05-20;Nicaragua;254;17;199;6.69;78.35;14.96
2020-05-20;Niger;920;58;738;6.30;80.22;13.48
2020-05-20;Nigéria;6677;200;1840;3.00;27.56;69.45
2020-05-20;Namibie;16;0;14;0.00;87.50;12.50
2020-05-20;Nouvelle-Calédonie;18;0;18;0.00;100.00;0.00
2020-05-20;Malaisie;7009;114;5706;1.63;81.41;16.96
2020-05-20;Mozambique;156;0;48;0.00;30.77;69.23
2020-05-20;Malawi;71;3;27;4.23;38.03;57.75
2020-05-20;Mexique;56594;6090;38419;10.76;67.89;21.35
2020-05-20;Maldives;1186;4;91;0.34;7.67;91.99
2020-05-20;Maurice;332;10;322;3.01;96.99;0.00
2020-05-20;Malte;584;6;465;1.03;79.62;19.35
2020-05-20;Mauritanie;141;4;7;2.84;4.96;92.20
2020-05-20;Macao;45;0;44;0.00;97.78;2.22
2020-05-20;Martinique;192;14;91;7.29;47.40;45.31
2020-05-20;Mongolie;140;0;26;0.00;18.57;81.43
2020-05-20;Birmanie;199;6;108;3.02;54.27;42.71
2020-05-20;Macédoine;1858;110;1367;5.92;73.57;20.51
2020-05-20;Mali;931;55;543;5.91;58.32;35.77
2020-05-20;Madagascar;371;2;131;0.54;35.31;64.15
2020-05-20;Montenegro;324;9;312;2.78;96.30;0.93
2020-05-20;Saint Martin;40;3;33;7.50;82.50;10.00
2020-05-20;Monaco;97;4;90;4.12;92.78;3.09
2020-05-20;Moldavie;6553;228;2953;3.48;45.06;51.46
2020-05-20;Maroc;7133;194;4098;2.72;57.45;39.83
2020-05-20;Libye;69;3;35;4.35;50.72;44.93
2020-05-20;Lettonie;1016;21;694;2.07;68.31;29.63
2020-05-20;Luxembourg;3971;109;3728;2.74;93.88;3.37
2020-05-20;Lesotho;1;0;0;0.00;0.00;100.00
2020-05-20;Lituanie;1577;60;1049;3.80;66.52;29.68
2020-05-20;Libéria;238;23;128;9.66;53.78;36.55
2020-05-20;Sri Lanka;1028;9;584;0.88;56.81;42.32
2020-05-20;Sainte-Lucie;18;0;18;0.00;100.00;0.00
2020-05-20;Liechtenstein;82;1;55;1.22;67.07;31.71
2020-05-20;Liban;961;26;251;2.71;26.12;71.18
2020-05-20;Laos;19;0;14;0.00;73.68;26.32
2020-05-20;Kazakhstan;6969;35;3734;0.50;53.58;45.92
2020-05-20;Corée du Sud;11122;264;10135;2.37;91.13;6.50
2020-05-20;Koweït;17568;124;4885;0.71;27.81;71.49
2020-05-20;Saint-Kitts-et-Nevis;15;0;15;0.00;100.00;0.00
2020-05-20;Cambodge;122;0;122;0.00;100.00;0.00
2020-05-20;Comores;34;1;8;2.94;23.53;73.53
2020-05-20;Kirghizistan;1270;14;910;1.10;71.65;27.24
2020-05-20;Kenya;1029;50;366;4.86;35.57;59.57
2020-05-20;Japon;16367;768;11564;4.69;70.65;24.65
2020-05-20;Jordanie;672;9;446;1.34;66.37;32.29
2020-05-20;Italie;227364;32330;132282;14.22;58.18;27.60
2020-05-20;Jamaïque;529;9;171;1.70;32.33;65.97
2020-05-20;Iran;126949;7183;98808;5.66;77.83;16.51
2020-05-20;Islande;1803;10;1789;0.55;99.22;0.22
2020-05-20;Iraq;3724;134;2438;3.60;65.47;30.93
2020-05-20;Inde;112028;3434;45422;3.07;40.55;56.39
2020-05-20;Israël;16667;279;13504;1.67;81.02;17.30
2020-05-20;Irlande;24315;1571;21060;6.46;86.61;6.93
2020-05-20;Indonésie;19189;1242;4575;6.47;23.84;69.69
2020-05-20;Hongrie;3598;470;1454;13.06;40.41;46.53
2020-05-20;Haïti;596;22;21;3.69;3.52;92.79
2020-05-20;Croatie;2234;96;1978;4.30;88.54;7.16
2020-05-20;Honduras;2955;147;349;4.97;11.81;83.21
2020-05-20;Hong-Kong;1055;4;1025;0.38;97.16;2.46
2020-05-20;Guyana;125;10;47;8.00;37.60;54.40
2020-05-20;Guinée-Bissau;1089;6;42;0.55;3.86;95.59
2020-05-20;Guatemala;2265;45;159;1.99;7.02;90.99
2020-05-20;Grèce;2850;166;1374;5.82;48.21;45.96
2020-05-20;Guinée Équatoriale;890;7;22;0.79;2.47;96.74
2020-05-20;Guinée;2863;18;1525;0.63;53.27;46.11
2020-05-20;Guadeloupe;155;13;109;8.39;70.32;21.29
2020-05-20;Gambie;24;1;13;4.17;54.17;41.67
2020-05-20;Gibraltar;149;0;145;0.00;97.32;2.68
2020-05-20;Ghana;6269;31;1898;0.49;30.28;69.23
2020-05-20;Guyane Française;237;1;136;0.42;57.38;42.19
2020-05-20;Géorgie;713;12;475;1.68;66.62;31.70
2020-05-20;Grenade;22;0;17;0.00;77.27;22.73
2020-05-20;Royaume-Uni;249470;35786;971;14.34;0.39;85.27
2020-05-20;Gabon;1567;12;365;0.77;23.29;75.94
2020-05-20;France;181575;28132;63354;15.49;34.89;49.62
2020-05-20;Fidji;18;0;15;0.00;83.33;16.67
2020-05-20;Îles Féroé;187;0;187;0.00;100.00;0.00
2020-05-20;Finlande;6443;304;4800;4.72;74.50;20.78
2020-05-20;Éthiopie;389;5;122;1.29;31.36;67.35
2020-05-20;Espagne;232555;27888;150376;11.99;64.66;23.35
2020-05-20;Érythrée;39;0;39;0.00;100.00;0.00
2020-05-20;Égypte;14229;680;3994;4.78;28.07;67.15
2020-05-20;Sahara Occidental;6;0;6;0.00;100.00;0.00
2020-05-20;Estonie;1794;64;956;3.57;53.29;43.14
2020-05-20;Équateur;34854;2888;3557;8.29;10.21;81.51
2020-05-20;Algérie;7542;568;3968;7.53;52.61;39.86
2020-05-20;République Dominicaine;13477;446;7142;3.31;52.99;43.70
2020-05-20;Dominique;16;0;16;0.00;100.00;0.00
2020-05-20;Danemark;11128;554;9547;4.98;85.79;9.23
2020-05-20;Djibouti;1828;9;1052;0.49;57.55;41.96
2020-05-20;Allemagne;178473;8144;156966;4.56;87.95;7.49
2020-05-20;République Tchèque;8721;304;5830;3.49;66.85;29.66
2020-05-20;Chypre;922;17;516;1.84;55.97;42.19
2020-05-20;Cap-vert;349;3;85;0.86;24.36;74.79
2020-05-20;Costa Rica;897;10;582;1.11;64.88;34.00
2020-05-20;Cuba;1900;79;1573;4.16;82.79;13.05
2020-05-20;Colombie;17687;630;4256;3.56;24.06;72.38
2020-05-20;Chine;82963;4634;78241;5.59;94.31;0.11
2020-05-20;Cameroun;3733;146;1595;3.91;42.73;53.36
2020-05-20;Chili;53617;544;22504;1.01;41.97;57.01
2020-05-20;Côte d'Ivoire;2231;29;1083;1.30;48.54;50.16
2020-05-20;Suisse;30658;1892;27800;6.17;90.68;3.15
2020-05-20;République Centrafricaine;418;0;18;0.00;4.31;95.69
2020-05-20;Congo (Brazzaville);420;15;132;3.57;31.43;65.00
2020-05-20;Rép. Dém. du Congo;1731;61;302;3.52;17.45;79.03
2020-05-20;Canada;81575;6150;40793;7.54;50.01;42.45
2020-05-20;Belize;18;2;16;11.11;88.89;0.00
2020-05-20;Bélarus;32426;179;11415;0.55;35.20;64.24
2020-05-20;Botswana;25;1;17;4.00;68.00;28.00
2020-05-20;Bhoutan;21;0;5;0.00;23.81;76.19
2020-05-20;Bahamas;97;11;43;11.34;44.33;44.33
2020-05-20;Brésil;291579;18859;116683;6.47;40.02;53.51
2020-05-20;Bolivie;4919;199;553;4.05;11.24;84.71
2020-05-20;Brunéi Darussalam;141;1;136;0.71;96.45;2.84
2020-05-20;Saint Barthélemy;6;0;6;0.00;100.00;0.00
2020-05-20;Bénin;130;2;57;1.54;43.85;54.62
2020-05-20;Burundi;42;1;20;2.38;47.62;50.00
2020-05-20;Bahreïn;7888;12;3568;0.15;45.23;54.61
2020-05-20;Burkina Faso;809;52;661;6.43;81.71;11.87
2020-05-20;Bulgarie;2292;116;684;5.06;29.84;65.10
2020-05-20;Belgique;55983;9150;14847;16.34;26.52;57.14
2020-05-20;Bangladesh;26738;386;5207;1.44;19.47;79.08
2020-05-20;Barbade;90;7;70;7.78;77.78;14.44
2020-05-20;Bosnie-Herzégovine;2338;136;1557;5.82;66.60;27.59
2020-05-20;Australie;7081;100;6470;1.41;91.37;7.22
2020-05-20;Azerbaïdjan;3631;43;2253;1.18;62.05;36.77
2020-05-20;Autriche;16353;633;14882;3.87;91.00;5.12
2020-05-20;Argentine;9283;403;2933;4.34;31.60;64.06
2020-05-20;Angola;52;3;17;5.77;32.69;61.54
2020-05-20;Arménie;5271;67;2419;1.27;45.89;52.84
2020-05-20;Albanie;964;31;758;3.22;78.63;18.15
2020-05-20;Antigua-et-Barbuda;25;3;19;12.00;76.00;12.00
2020-05-20;Afghanistan;8145;187;930;2.30;11.42;86.29
2020-05-20;Émirats Arabes Unis;26004;233;11809;0.90;45.41;53.69
2020-05-20;Andorre;762;51;639;6.69;83.86;9.45
2020-05-19;Andorre;761;51;628;6.70;82.52;10.78
2020-05-19;Émirats Arabes Unis;25063;227;10791;0.91;43.06;56.04
2020-05-19;Afghanistan;7653;178;850;2.33;11.11;86.57
2020-05-19;Antigua-et-Barbuda;25;3;19;12.00;76.00;12.00
2020-05-19;Albanie;949;31;742;3.27;78.19;18.55
2020-05-19;Arménie;5041;64;2164;1.27;42.93;55.80
2020-05-19;Angola;52;3;17;5.77;32.69;61.54
2020-05-19;Argentine;8809;393;2872;4.46;32.60;62.94
2020-05-19;Autriche;16321;632;14678;3.87;89.93;6.19
2020-05-19;Azerbaïdjan;3518;41;2198;1.17;62.48;36.36
2020-05-19;Australie;7072;100;6431;1.41;90.94;7.65
2020-05-19;Bosnie-Herzégovine;2321;134;1522;5.77;65.58;28.65
2020-05-19;Barbade;90;7;68;7.78;75.56;16.67
2020-05-19;Bangladesh;25121;370;4993;1.47;19.88;78.65
2020-05-19;Belgique;55791;9108;14687;16.33;26.33;57.35
2020-05-19;Bulgarie;2259;112;646;4.96;28.60;66.45
2020-05-19;Burkina Faso;796;51;652;6.41;81.91;11.68
2020-05-19;Bahreïn;7532;12;2952;0.16;39.19;60.65
2020-05-19;Burundi;42;1;20;2.38;47.62;50.00
2020-05-19;Bénin;130;2;83;1.54;63.85;34.62
2020-05-19;Saint Barthélemy;6;0;6;0.00;100.00;0.00
2020-05-19;Brunéi Darussalam;141;1;136;0.71;96.45;2.84
2020-05-19;Bolivie;4481;189;533;4.22;11.89;83.89
2020-05-19;Brésil;271885;17983;106794;6.61;39.28;54.11
2020-05-19;Bahamas;96;11;43;11.46;44.79;43.75
2020-05-19;Bhoutan;21;0;5;0.00;23.81;76.19
2020-05-19;Botswana;25;1;17;4.00;68.00;28.00
2020-05-19;Bélarus;31508;175;10620;0.56;33.71;65.74
2020-05-19;Belize;18;2;16;11.11;88.89;0.00
2020-05-19;Canada;80493;6028;40069;7.49;49.78;42.73
2020-05-19;Rép. Dém. du Congo;1629;61;290;3.74;17.80;78.45
2020-05-19;Congo (Brazzaville);420;15;132;3.57;31.43;65.00
2020-05-19;République Centrafricaine;366;0;18;0.00;4.92;95.08
2020-05-19;Suisse;30618;1891;27700;6.18;90.47;3.35
2020-05-19;Côte d'Ivoire;2153;28;1050;1.30;48.77;49.93
2020-05-19;Chili;49579;509;21507;1.03;43.38;55.59
2020-05-19;Cameroun;3529;140;1567;3.97;44.40;51.63
2020-05-19;Chine;82963;4634;78241;5.59;94.31;0.11
2020-05-19;Colombie;16935;613;4050;3.62;23.91;72.47
2020-05-19;Cuba;1887;79;1538;4.19;81.51;14.31
2020-05-19;Costa Rica;882;10;577;1.13;65.42;33.45
2020-05-19;Cap-vert;335;3;85;0.90;25.37;73.73
2020-05-19;Chypre;918;17;515;1.85;56.10;42.05
2020-05-19;République Tchèque;8647;302;5726;3.49;66.22;30.29
2020-05-19;Allemagne;177778;8081;155681;4.55;87.57;7.88
2020-05-19;Djibouti;1618;7;1033;0.43;63.84;35.72
2020-05-19;Danemark;11055;551;9427;4.98;85.27;9.74
2020-05-19;Dominique;16;0;16;0.00;100.00;0.00
2020-05-19;République Dominicaine;13223;441;6613;3.34;50.01;46.65
2020-05-19;Algérie;7377;561;3746;7.60;50.78;41.62
2020-05-19;Équateur;34151;2839;3457;8.31;10.12;81.56
2020-05-19;Estonie;1791;64;938;3.57;52.37;44.05
2020-05-19;Sahara Occidental;6;0;6;0.00;100.00;0.00
2020-05-19;Égypte;13484;659;3742;4.89;27.75;67.36
2020-05-19;Érythrée;39;0;39;0.00;100.00;0.00
2020-05-19;Espagne;232037;27778;150576;11.97;64.89;23.14
2020-05-19;Éthiopie;365;5;120;1.37;32.88;65.75
2020-05-19;Finlande;6399;301;5000;4.70;78.14;17.16
2020-05-19;Îles Féroé;187;0;187;0.00;100.00;0.00
2020-05-19;Fidji;18;0;15;0.00;83.33;16.67
2020-05-19;France;180809;28022;62563;15.50;34.60;49.90
2020-05-19;Gabon;1502;12;318;0.80;21.17;78.03
2020-05-19;Royaume-Uni;249991;35422;954;14.17;0.38;85.45
2020-05-19;Grenade;22;0;14;0.00;63.64;36.36
2020-05-19;Géorgie;707;12;456;1.70;64.50;33.80
2020-05-19;Guyane Française;218;1;136;0.46;62.39;37.16
2020-05-19;Ghana;6096;31;1773;0.51;29.08;70.41
2020-05-19;Gibraltar;147;0;145;0.00;98.64;1.36
2020-05-19;Gambie;24;1;13;4.17;54.17;41.67
2020-05-19;Guadeloupe;155;13;109;8.39;70.32;21.29
2020-05-19;Guinée;2863;18;1525;0.63;53.27;46.11
2020-05-19;Guinée Équatoriale;825;7;22;0.85;2.67;96.48
2020-05-19;Grèce;2840;165;1374;5.81;48.38;45.81
2020-05-19;Guatemala;2133;43;155;2.02;7.27;90.72
2020-05-19;Guinée-Bissau;1038;6;42;0.58;4.05;95.38
2020-05-19;Guyana;125;10;46;8.00;36.80;55.20
2020-05-19;Hong-Kong;1055;4;1025;0.38;97.16;2.46
2020-05-19;Honduras;2955;147;349;4.97;11.81;83.21
2020-05-19;Croatie;2232;96;1967;4.30;88.13;7.57
2020-05-19;Haïti;533;21;21;3.94;3.94;92.12
2020-05-19;Hongrie;3556;467;1412;13.13;39.71;47.16
2020-05-19;Indonésie;18496;1221;4467;6.60;24.15;69.25
2020-05-19;Irlande;24251;1561;19470;6.44;80.29;13.28
2020-05-19;Israël;16659;278;13435;1.67;80.65;17.68
2020-05-19;Inde;106475;3302;42309;3.10;39.74;57.16
2020-05-19;Iraq;3611;131;2366;3.63;65.52;30.85
2020-05-19;Islande;1802;10;1789;0.55;99.28;0.17
2020-05-19;Iran;124603;7119;97173;5.71;77.99;16.30
2020-05-19;Jamaïque;520;9;145;1.73;27.88;70.38
2020-05-19;Italie;226699;32169;129401;14.19;57.08;28.73
2020-05-19;Jordanie;649;9;417;1.39;64.25;34.36
2020-05-19;Japon;16367;768;11564;4.69;70.65;24.65
2020-05-19;Kenya;963;50;358;5.19;37.18;57.63
2020-05-19;Kirghizistan;1243;14;898;1.13;72.24;26.63
2020-05-19;Comores;11;1;3;9.09;27.27;63.64
2020-05-19;Cambodge;122;0;122;0.00;100.00;0.00
2020-05-19;Saint-Kitts-et-Nevis;15;0;15;0.00;100.00;0.00
2020-05-19;Koweït;16764;121;4681;0.72;27.92;71.36
2020-05-19;Corée du Sud;11110;263;10066;2.37;90.60;7.03
2020-05-19;Kazakhstan;6751;35;3598;0.52;53.30;46.19
2020-05-19;Laos;19;0;14;0.00;73.68;26.32
2020-05-19;Liban;954;26;251;2.73;26.31;70.96
2020-05-19;Sainte-Lucie;18;0;18;0.00;100.00;0.00
2020-05-19;Liechtenstein;82;1;55;1.22;67.07;31.71
2020-05-19;Sri Lanka;1027;9;569;0.88;55.40;43.72
2020-05-19;Libéria;233;23;125;9.87;53.65;36.48
2020-05-19;Lituanie;1562;60;1025;3.84;65.62;30.54
2020-05-19;Lesotho;1;0;0;0.00;0.00;100.00
2020-05-19;Luxembourg;3958;109;3718;2.75;93.94;3.31
2020-05-19;Lettonie;1012;21;694;2.08;68.58;29.35
2020-05-19;Libye;68;3;35;4.41;51.47;44.12
2020-05-19;Maroc;7023;193;3901;2.75;55.55;41.71
2020-05-19;Moldavie;6340;221;2508;3.49;39.56;56.96
2020-05-19;Monaco;97;4;87;4.12;89.69;6.19
2020-05-19;Saint Martin;39;3;30;7.69;76.92;15.38
2020-05-19;Montenegro;324;9;312;2.78;96.30;0.93
2020-05-19;Madagascar;326;2;119;0.61;36.50;62.88
2020-05-19;Mali;901;53;529;5.88;58.71;35.41
2020-05-19;Macédoine;1839;106;1351;5.76;73.46;20.77
2020-05-19;Birmanie;193;6;104;3.11;53.89;43.01
2020-05-19;Mongolie;140;0;26;0.00;18.57;81.43
2020-05-19;Martinique;192;14;91;7.29;47.40;45.31
2020-05-19;Macao;45;0;44;0.00;97.78;2.22
2020-05-19;Mauritanie;131;4;7;3.05;5.34;91.60
2020-05-19;Malte;569;6;460;1.05;80.84;18.10
2020-05-19;Maurice;332;10;322;3.01;96.99;0.00
2020-05-19;Maldives;1143;4;91;0.35;7.96;91.69
2020-05-19;Mexique;54346;5666;37325;10.43;68.68;20.89
2020-05-19;Malawi;70;3;27;4.29;38.57;57.14
2020-05-19;Mozambique;146;0;44;0.00;30.14;69.86
